Class															A.T hook factors	A.T hook factors	APSES-type DNA-binding domain	APSES-type DNA-binding domain	APSES-type DNA-binding domain	APSES-type DNA-binding domain	APSES-type DNA-binding domain	Basic helix-loop-helix factors (bHLH)	Basic helix-loop-helix factors (bHLH)	Basic helix-loop-helix factors (bHLH)	Basic helix-loop-helix factors (bHLH)	Basic helix-loop-helix factors (bHLH)	Basic helix-loop-helix factors (bHLH)	Basic helix-loop-helix factors (bHLH)	Basic helix-loop-helix factors (bHLH)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	Copper-fist DNA-binding domain	Copper-fist DNA-binding domain	Fork head/winged helix factors	Fork head/winged helix factors	Fork head/winged helix factors	Fork head/winged helix factors	Fork head/winged helix factors	Fork head/winged helix factors	Heat shock factors	Heat shock factors	Heat shock factors	Heat shock factors	Heteromeric CCAAT-binding factors	Heteromeric CCAAT-binding factors	Heteromeric CCAAT-binding factors	High-mobility group (HMG) domain factors	High-mobility group (HMG) domain factors	High-mobility group (HMG) domain factors	High-mobility group (HMG) domain factors	Homeo domain factors	Homeo domain factors	Homeo domain factors	Homeo domain factors	Homeo domain factors	Homeo domain factors	Homeo domain factors	Homeo domain factors	MADS box factors	MADS box factors	MADS box factors	NDT80 domain factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	RING-type zinc finger	TATA-binding proteins	TEA domain factors	Tryptophan cluster factors	Tryptophan cluster factors	Tryptophan cluster factors	Tryptophan cluster factors	Tryptophan cluster factors	Tryptophan cluster factors	Tryptophan cluster factors	Tryptophan cluster factors	Tryptophan cluster factors
C6 zinc cluster factors	PDR1	MA0352.2	0.76399	0.846156	0.660741	0.403444	0.359459	0.156457	0.846156	0.846156	0.846156	0.83922	0.846156	0.846156	0.846156	0.846156	0.403444	0.804129	0.62713	0.748368	0.252609	0.359459	0.404056	0.846156	0.846156	0.842543	0.414211	0.649322	0.72615	0.846156	0.846156	0.846156	0.846156	0.846156	0.760423	0.267361	0.76399	0.616577	0.610913	0.515203	0.846156	0.76399	0.846156	0.846156	0.751831	0.846156	0.616577	0.700466	0.83922	0.720145	0.552309	0.552309	0.439129	0.846156	0.802496	0.846156	0.846156	0.320175	0.846156	0.802496	0.285587	0.802496	0.846156	0.846156	0.430898	0.306141	0.76399	0.846156	0.760423	0.0462909	0.846156	0.28167	0.802496	0.665488	0.654892	0.846156	0.279016	0.430898	0.597744	0.430898	0.846156	0.141899	0.19521	0.272588	0.0680486	0.28167	0.846156	0.395696	0.245538	0.169509	0.654892	0.176631	0.0045012	0.694879	0.654892	0.187722	0.367633	8.49187e-43	0.000191261	0.252609	0.267361	0.072141	0.660741	0.616577	0.172302	0.414211	0.71619	0.252609	0.122422	0.348518	0.361165	0.399198	0.475103	0.610913	0.846156	0.267361	0.418936	0.846156	0.361165	0.252609	0.072141	0.38167	0.279016	0.348518	0.361165	0.072141	0.267361	0.00145378	0.616577	0.824295	0.616577	0.846156	0.846156	0.846156	0.846156	0.846156	0.252609	0.654892	0.414211	0.804129	0.846156	0.846156	0.846156	0.846156	0.846156	0.0963021	0.846156	0.846156	0.846156	0.367988	0.361165	0.846156	0.846156	0.846156	0.846156	0.846156	0.802496	0.846156	0.361165	0.846156	0.846156	0.846156	0.846156	0.846156	0.846156	0.846156	0.846156	0.846156	0.846156	0.846156	0.846156	0.794509	0.720145	0.439129	0.846156	0.156457	0.846156	0.141899	0.846156	0.76399	0.515203
C6 zinc cluster factors	PDR3	MA0353.1	0.833024	0.833024	0.435246	0.752076	0.556815	0.0113477	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.263165	0.376888	0.833024	0.833024	0.22048	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.830452	0.833024	0.833024	0.833024	0.833024	0.833024	0.740801	0.296987	0.592896	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.740801	0.740801	0.833024	0.833024	0.766793	0.832391	0.768369	0.381526	0.376888	0.37459	0.833024	0.525275	0.622763	0.833024	0.268041	0.826182	0.69876	0.833024	0.547596	0.833024	0.833024	0.349313	0.833024	0.740801	0.740801	0.556815	0.486887	0.833024	0.740801	0.832391	0.833024	0.740801	0.833024	0.297934	0.495753	0.553306	0.547596	0.833024	0.622763	0.268041	0.323031	0.263165	0.193388	0.143153	0.353765	0.435246	0.263165	0.833024	0.435246	0.0992	0.740801	0.495753	0.268041	0.376888	0.00201627	3.30269e-07	0.22048	0.263165	0.0772806	0.37459	0.448716	0.397539	0.22048	0.296987	0.296987	0.22048	0.525275	0.263165	0.37459	0.435246	0.376888	0.833024	0.22048	0.263165	0.833024	0.376888	0.296889	0.268041	0.296987	0.263165	0.263165	0.556107	0.263165	0.37459	0.000960294	0.495753	0.808261	0.740801	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.740801	0.0772806	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.833024	0.22048	0.833024	0.433539	0.833024	0.833024	0.833024
C6 zinc cluster factors	PDR8	MA0354.1	0.935968	0.935968	0.393657	0.935968	0.935968	0.315725	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.669511	0.935968	0.935968	0.935968	0.935968	0.935968	0.538987	0.681859	0.567802	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.669511	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.356903	0.393657	0.935968	0.935968	0.530495	0.538987	0.935968	0.538987	0.935968	0.375492	0.315725	0.24235	0.337517	0.0503848	0.935968	0.273728	0.518618	0.349215	0.831869	0.0935983	0.022838	0.273728	0.796277	0.162817	0.00313741	0.170561	0.237417	2.00987e-14	0.767528	0.239744	0.935968	0.538987	0.170561	0.935968	0.935968	0.162817	0.356903	0.101575	0.393657	0.170561	0.935968	0.186612	0.935968	0.935968	0.767528	0.935968	0.00669378	0.343172	0.00254263	0.567802	0.00313741	0.000353534	0.170561	0.000353534	0.00327612	0.375492	0.935968	0.935968	0.669511	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.93551	0.237417	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.669511	0.935968	0.669511	0.767528	0.935968	0.935968	0.538987	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968	0.935968
C6 zinc cluster factors	PUT3	MA0358.1	0.721211	0.743009	0.89454	0.89454	0.793487	0.707891	0.89454	0.89454	0.89454	0.89454	0.89454	0.668884	0.89454	0.707891	0.391847	0.744293	0.89454	0.89454	0.721211	0.89454	0.604355	0.89454	0.89454	0.721211	0.744293	0.463707	0.520691	0.89454	0.89454	0.89454	0.89454	0.89454	0.651072	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.50651	0.603155	0.89454	0.89454	0.721211	0.89454	0.89454	0.314283	0.367965	0.391847	0.89454	0.537238	0.603155	0.753221	0.348467	0.537238	0.89454	0.89454	0.773869	0.89454	0.89454	0.675638	0.89454	0.89454	0.89454	0.603155	0.721211	0.89454	0.721211	0.89454	0.89454	0.603155	0.89454	0.314283	0.348467	0.603155	0.441377	0.89454	0.253947	0.253947	0.142009	0.334214	0.520691	0.603155	0.314283	0.604355	0.509352	0.537238	0.334214	0.334214	0.668884	0.324887	0.603155	0.325063	0.35992	0.603155	0.721211	4.64262e-16	0.608215	0.721211	0.253947	0.314283	0.520691	0.520691	0.253947	0.50651	0.314283	0.325063	0.603155	0.721211	0.603155	0.89454	0.315806	0.89454	0.89454	0.314283	0.253947	0.334214	0.566458	0.535634	0.721211	0.334214	0.434717	0.334214	0.314283	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.773869	0.0632096	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.721211	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.89454	0.729445	0.89454	0.603155	0.20937	0.89454	0.314283	0.89454	0.89454	0.89454
C6 zinc cluster factors	RDR1	MA0360.1	0.915317	0.915317	0.548884	0.499073	0.391899	0.343544	0.662406	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.622107	0.915317	0.915317	0.915317	0.915317	0.309358	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.578879	0.813576	0.915317	0.915317	0.321931	0.915317	0.915317	0.915317	0.538079	0.530384	0.915317	0.915317	0.915317	0.871659	0.530384	0.565435	0.590841	0.565725	0.915317	0.548884	0.641084	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.27155	0.871659	0.499073	0.480529	0.516464	0.915317	0.915317	0.871038	0.915317	0.915317	0.850221	0.915317	0.309358	0.915317	0.915317	0.422345	0.915317	0.819095	0.0924977	0.217582	0.0665477	0.0665477	0.565725	0.264131	0.0803404	0.0334375	0.705221	0.547935	0.0334375	0.904396	0.499073	0.0915014	0.530384	0.0803404	0.0665477	0.220037	0.58799	7.88575e-14	0.915317	0.838294	0.0915014	0.530384	0.915317	0.120868	0.0665477	0.359516	0.499073	0.550165	0.351357	0.467856	0.915317	0.0665477	0.843569	0.915317	0.286371	0.0915014	0.0896496	0.642522	0.286371	0.286371	0.480529	0.0803404	0.179007	0.0924977	0.499073	0.499094	0.896301	0.915317	0.915317	0.915317	0.915317	0.915317	0.343544	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.565725	0.649449	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.499094	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.659472	0.915317	0.915317	0.915317	0.915317	0.915317	0.915317	0.871038	0.915317	0.915317
C6 zinc cluster factors	RDS1	MA0361.1	0.988181	0.988181	0.988181	0.988181	0.988181	0.290755	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.760194	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.872017	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	9.20999e-19	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.940235	0.988181	0.988181	0.988181	0.988181	0.988181	0.0113593	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.162206	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181
C6 zinc cluster factors	RDS2	MA0362.1	0.819037	0.819037	0.905519	0.905519	0.905519	0.265668	0.905519	0.905519	0.905519	0.905519	0.905519	0.265668	0.905519	0.905519	0.506015	0.842653	0.905519	0.905519	0.409218	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.70505	0.905519	0.905519	0.905519	0.905519	0.905519	0.819037	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.69079	0.301209	0.905519	0.905519	0.368596	0.905519	0.905519	0.322823	0.265668	0.265668	0.905519	0.326418	0.368596	0.905519	0.326418	0.326418	0.595089	0.905519	0.368596	0.905519	0.905519	0.516947	0.905519	0.835874	0.844209	0.411187	0.569277	0.322823	0.456454	0.905519	0.905519	0.368596	0.905519	0.322823	0.265668	0.456454	0.280387	0.905519	0.326418	0.326418	0.301209	0.265668	0.32432	0.842653	0.335523	0.905519	0.456454	0.506015	0.646066	0.368596	0.265668	0.70505	0.725708	0.265668	0.885147	0.657938	0.368596	0.265668	0.905519	0.875622	8.63066e-13	0.507108	0.507108	0.70505	0.265668	0.265668	0.296998	0.265668	0.301209	0.70505	0.68216	0.905519	0.368596	0.506015	0.885147	0.322823	0.368596	0.326418	0.456454	0.322823	0.265668	0.326418	0.634462	0.411187	0.368596	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.456454	0.905519	0.905519	0.905519	0.456454	0.265668	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.905519	0.68216	0.905519	0.905519	0.322823	0.70505	0.905519	0.70505	0.905519	0.905519	0.905519	0.905519	0.905519	0.456454	0.905519	0.905519	0.905519	0.409218	0.873684	0.68216	0.507108	0.905519	0.507108	0.905519	0.819037	0.70505
C6 zinc cluster factors	RGT1	MA0367.1	0.92237	0.92237	0.458492	0.92237	0.900156	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.899664	0.538667	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.811957	0.811957	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.811957	0.92237	0.48634	0.92237	0.92237	0.92237	0.471026	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.769806	0.92237	0.92237	0.900156	0.92237	0.045258	0.0200685	0.0410876	0.041825	0.126042	0.92237	0.045258	0.000684806	0.0458953	0.186239	0.0209997	0.0209997	0.471026	0.838322	0.0581002	0.0352054	0.045258	0.291088	0.139229	0.153724	0.106448	0.92237	0.784397	2.59025e-31	0.92237	0.92237	0.0352054	0.0581002	0.106448	0.92237	0.0617854	0.769806	0.712845	0.92237	0.897474	0.484387	0.784397	0.00322135	0.0581002	0.0352184	0.209755	0.0291265	0.0511586	0.000317576	0.0291265	0.00322135	0.291088	0.92237	0.92237	0.758851	0.92237	0.92237	0.92237	0.92237	0.92237	0.538667	0.92237	0.47883	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.811957	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.811957	0.92237	0.92237	0.899664	0.92237	0.784397	0.92237	0.92237	0.899664	0.746229	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.92237	0.622112	0.92237	0.209755	0.92237	0.92237	0.92237
C6 zinc cluster factors	RSC3	MA0374.1	0.968148	0.968148	0.395296	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.893207	0.968148	0.968148	0.0847437	0.28841	0.903918	0.968148	0.28841	0.968148	0.893207	0.968148	0.968148	0.828529	0.572071	0.924636	0.74924	0.968148	0.968148	0.968148	0.968148	0.968148	0.829215	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.74924	0.968148	0.968148	0.968148	0.968148	0.74924	0.74924	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.893207	0.968148	0.74924	0.47106	0.395296	0.511	0.968148	0.968148	0.968148	0.679965	0.968148	0.968148	0.968148	0.968148	0.968148	0.516526	0.968148	0.781632	0.968148	0.829215	0.968148	0.968148	0.968148	0.781632	0.781632	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.893207	0.968148	0.968148	0.968148	0.511	0.968148	0.74924	0.74924	0.968148	0.924636	0.968148	1.66764e-14	0.0575993	0.968148	0.968148	0.946153	0.395296	0.968148	0.968148	0.563162	0.968148	0.511	0.563162	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.0705183	0.968148	0.968148	0.74924	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.918493	0.893207	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.968148	0.679965	0.968148	0.968148	0.968148	0.829215	0.73455	0.968148	0.563162
C6 zinc cluster factors	RSC30	MA0375.1	0.988181	0.988181	0.462077	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.226326	0.748128	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.748128	0.925296	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.866847	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.866847	0.988181	0.988181	0.0145764	3.4722199999999996e-21	0.988181	0.988181	0.988181	0.326135	0.988181	0.988181	0.748128	0.988181	0.326135	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.748128	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181	0.988181
C6 zinc cluster factors	SIP4	MA0380.1	0.886568	0.886568	0.630908	0.886568	0.661544	0.81293	0.886568	0.886568	0.886568	0.886568	0.886568	0.449574	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.636487	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.650823	0.493895	0.384184	0.886568	0.886568	0.886568	0.886568	0.540518	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.34176	0.549592	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.726206	0.345705	0.634606	0.634606	0.886568	0.384184	0.0034386	0.00165215	0.093882	0.0709473	0.886568	0.00165215	0.345705	0.0406867	0.252435	0.00165215	0.0156535	0.577213	0.197818	0.090121	0.0183084	0.34176	0.384184	0.0484456	0.0864536	0.143797	0.722298	0.152119	0.0225808	0.886568	0.886568	4.58593e-17	0.05149	0.0424922	0.34176	0.0259868	0.149207	0.486811	0.886568	0.577213	0.886568	0.886568	0.00165215	0.000828984	0.0259868	0.224332	0.0108748	0.0485765	0.0259868	0.0485765	0.0225808	0.149756	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.384184	0.129497	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.504148	0.886568	0.577213	0.227447	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.886568	0.540518	0.886568	0.886568	0.233655	0.886568	0.384184	0.886568	0.886568	0.886568
C6 zinc cluster factors	STB4	MA0391.1	0.920479	0.920479	0.920479	0.346089	0.267988	0.517875	0.920479	0.920479	0.920479	0.920479	0.920479	0.167206	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.551509	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.396304	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.833089	0.920479	0.920479	0.920479	0.920479	0.674386	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.112587	0.0705062	0.173816	8.78565e-05	0.503254	0.920479	0.245462	0.0921636	0.0295467	0.920479	0.64758	0.0295467	0.163405	0.920479	0.0845816	0.267988	0.145361	0.232907	0.1978	0.445314	0.0585994	0.920479	0.0921636	0.0914733	0.920479	0.920479	0.0806424	1.45637e-10	0.419449	0.920479	0.0651879	0.267988	0.920479	0.920479	0.445314	0.920479	0.483538	0.163405	0.0934172	0.0921636	0.551509	0.147217	0.0661199	0.389457	0.0651879	0.250198	0.388214	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.523701	0.674386	0.920479	0.920479	0.920479	0.445314	0.920479	0.920479	0.920479	0.899873	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.267988	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.920479	0.82529	0.920479	0.920479	0.551509	0.920479	0.920479	0.551509	0.899873	0.920479	0.920479	0.920479	0.920479	0.920479
